Fri Dec  9 10:56:02 2022    async

         1084106 function calls (1058191 primitive calls) in 43.945 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      336    0.000    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:1052(set_fontsize)
      190    0.001    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1100(__init__)
       36    0.001    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\ticker.py:714(_compute_offset)
       18    0.000    0.000    0.003    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\xml\etree\ElementTree.py:758(_get_writer)
      189    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:91(_path_join)
      421    0.001    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\nested.py:28(__set__)
       24    0.001    0.000    0.003    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\process.py:61(_cleanup)
      616    0.001    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\markers.py:266(_set_fillstyle)
      112    0.000    0.000    0.003    0.000 <__array_function__ internals>:177(cumsum)
       66    0.000    0.000    0.003    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\pathlib.py:702(_from_parts)
      386    0.003    0.000    0.003    0.000 {built-in method builtins.round}
       86    0.001    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:48(_get_packed_offsets)
      430    0.000    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:340(_set_artist_props)
      104    0.002    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\bezier.py:192(__init__)
      673    0.002    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\font_manager.py:844(set_stretch)
       19    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1077(path_stats)
       26    0.000    0.000    0.003    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1473(open)
      168    0.001    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\cell\_writer.py:43(etree_write_cell)
        8    0.000    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\header_footer.py:231(__init__)
      223    0.002    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:557(__setitem__)
       12    0.001    0.000    0.003    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\gridspec.py:145(get_grid_positions)
       72    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\function_base.py:2330(_get_ufunc_and_otypes)
      916    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:1149(set_x)
     1256    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1363(_iter_break_from_left_to_right)
      121    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\path.py:346(iter_segments)
       65    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2839(nonsingular)
      253    0.002    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\stride_tricks.py:416(_broadcast_shape)
      170    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2741(__init__)
  523/376    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2380(_invalidate_internal)
      409    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:224(get_rotation)
       67    0.000    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\pathlib.py:682(_parse_args)
       16    0.000    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:598(_code)
       44    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:436(_get_text1_transform)
      394    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\sequence.py:23(__set__)
        3    0.002    0.001    0.002    0.001 {method 'close' of '_io.BufferedWriter' objects}
        8    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3608(set_xlim)
       36    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(clip)
      772    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2258(get_affine)
        2    0.000    0.000    0.002    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\et_xmlfile\xmlfile.py:102(__exit__)
  404/220    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:839(get_xaxis_transform)
       44    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:863(get_xaxis_text1_transform)
      673    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\font_manager.py:817(set_variant)
       38    0.000    0.000    0.002    0.000 {method 'decode' of 'bytes' objects}
       41    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\worksheet.py:822(_add_row)
      112    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:2497(cumsum)
      850    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:1160(set_y)
        2    0.000    0.000    0.002    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:218(_get_draw_artists)
      104    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:869(update_from_path)
       57    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1813(transform_path_affine)
       48    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\header_footer.py:146(__init__)
      804    0.002    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:184(__init__)
       36    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:2085(clip)
      120    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:1138(set_position)
      401    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\path.py:162(_fast_from_codes_and_verts)
     2637    0.002    0.000    0.002    0.000 {method 'write' of '_io.TextIOWrapper' objects}
  386/210    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:915(get_yaxis_transform)
       41    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\dimensions.py:77(__init__)
     4655    0.002    0.000    0.002    0.000 {built-in method builtins.hasattr}
        5    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\named_styles.py:106(bind)
        6    0.000    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\genericpath.py:27(isfile)
    10178    0.002    0.000    0.002    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.002    0.001 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\tempfile.py:243(_mkstemp_inner)
       96    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\ticker.py:224(<listcomp>)
        5    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\named_styles.py:114(_recalculate)
      276    0.000    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\popen_spawn_win32.py:117(poll)
      870    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\colors.py:272(<genexpr>)
       36    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\ticker.py:753(_set_order_of_magnitude)
        3    0.000    0.000    0.002    0.001 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\context.py:65(Lock)
       31    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\stride_tricks.py:546(<listcomp>)
      710    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\worksheet.py:216(cell)
      517    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
     2818    0.002    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:1799(_str_equal)
        4    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_axes.py:93(set_title)
     6365    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
        9    0.001    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\xml\etree\ElementTree.py:810(_namespaces)
        1    0.000    0.000    0.002    0.002 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\spawn.py:11(<module>)
     2060    0.001    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\logging\__init__.py:1424(debug)
        1    0.000    0.000    0.002    0.002 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\fractions.py:4(<module>)
        2    0.000    0.000    0.002    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\reader\excel.py:133(read_manifest)
       12    0.000    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1468(read)
        5    0.002    0.000    0.002    0.000 {built-in method nt._getfinalpathname}
      133    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:1099(_set_artist_props)
      176    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\numeric.py:149(ones)
       21    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(intersect1d)
      131    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1607(_set_formatter)
        3    0.000    0.000    0.002    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backends\backend_agg.py:441(get_renderer)
        3    0.000    0.000    0.002    0.001 C:\Users\anony\Balaba\statistics.py:429(create_table)
      180    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2678(__init__)
      136    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\markers.py:345(get_transform)
     2451    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\proxy.py:23(__getattr__)
       67    0.001    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\pathlib.py:64(parse_parts)
      151    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:346(set_edgecolor)
       42    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:497(_get_text1_transform)
     4675    0.002    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1052(get_points)
       82    0.002    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\stride_tricks.py:340(_broadcast_to)
      550    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2218(<lambda>)
       24    0.001    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\spawn.py:78(get_command_line)
      258    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\lines.py:1173(set_markerfacecolor)
     3392    0.002    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\enum.py:670(__new__)
     1647    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:1209(set_text)
        3    0.000    0.000    0.002    0.001 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\connection.py:540(Pipe)
       21    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\arraysetops.py:373(intersect1d)
      512    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:752(get_transform)
     1619    0.001    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\_collections_abc.py:825(__iter__)
        2    0.000    0.000    0.002    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\reader\workbook.py:46(parse)
        2    0.000    0.000    0.002    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\et_xmlfile\xmlfile.py:91(__init__)
      681    0.002    0.000    0.002    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
      578    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\cell\cell.py:105(__init__)
       42    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:939(get_yaxis_text1_transform)
      415    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:1195(set_verticalalignment)
        2    0.002    0.001    0.002    0.001 {method 'close' of '_io.BufferedRandom' objects}
       36    0.000    0.000    0.002    0.000 {method 'clip' of 'numpy.ndarray' objects}
   127/16    0.001    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\sre_compile.py:71(_compile)
       17    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(linspace)
       10    0.000    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1139(close)
      802    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\lines.py:61(_scale_dashes)
     1443    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:439(get_transform)
     4550    0.002    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1940(get_matrix)
      560    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\scale.py:116(get_transform)
     2974    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
     2235    0.001    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\base.py:49(_convert)
      276    0.001    0.000    0.002    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\popen_spawn_win32.py:101(wait)
       16    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\fonts.py:69(__init__)
       42    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:500(_get_text2_transform)
      144    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\header_footer.py:93(__init__)
       71    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\dimensions.py:40(__init__)
       44    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:439(_get_text2_transform)
        4    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend_handler.py:93(legend_artist)
       22    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:2482(_process_unit_info)
      258    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\lines.py:713(set_transform)
       36    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\_methods.py:126(_clip)
       96    0.000    0.000    0.002    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\cell\text.py:161(__init__)
